PropertyID,Region,PropertyType,SizeSqm,Bedrooms,Bathrooms,YearBuilt,PropertyAge,HasGarage,HasPool,SecurityLevel,ProximityToAmenities_km,SalePrice,MonthlyRental,PricePerSqm,GrossRentalYield,NetROI,SaleDate
PROP-00053,Khayelitsha,Townhouse,150.2,3.0,2,2016.0,8.0,1,0,2,0.61,662000.0,4200.0,4407.46,7.61,-3.19,2022-09-26
PROP-00546,Cape Town CBD,Townhouse,161.9,3.0,2,1998.0,26.0,1,0,3,2.09,3727000.0,16800.0,23020.38,5.41,-5.39,2023-06-29
PROP-00069,Sandton,Apartment,144.9,2.0,2,2018.0,6.0,0,0,1,4.98,3261000.0,16800.0,22505.18,6.18,-4.62,2023-02-03
PROP-01147,Durban North,Apartment,119.9,3.0,2,2018.0,6.0,0,0,3,1.45,1587000.0,6600.0,13236.03,4.99,-5.81,2023-02-09
PROP-01562,Midrand,Apartment,129.0,1.0,1,2015.0,9.0,0,0,1,4.37,1113000.0,7100.0,8627.91,7.65,-3.15,2024-02-16
PROP-00184,Waterfront,House,164.7,6.0,4,2015.0,9.0,1,1,1,2.43,10550000.0,50100.0,64055.86,5.7,-5.1,2023-06-27
PROP-00138,Sandton,Townhouse,186.9,2.0,2,1970.0,54.0,0,0,2,2.69,3073000.0,20300.0,16441.95,7.93,-2.87,2021-09-25
PROP-00900,Menlyn,House,425.8,4.0,2,2005.0,19.0,0,0,2,2.46,3051000.0,20600.0,7165.34,8.1,-2.7,2022-05-14
PROP-00797,Khayelitsha,Townhouse,162.8,4.0,3,1986.0,38.0,1,0,1,2.64,610000.0,3300.0,3746.93,6.49,-4.31,2021-05-27
PROP-00133,Rosebank,House,283.2,3.0,2,1991.0,33.0,0,0,2,4.73,5142000.0,26600.0,18156.78,6.21,-4.59,2020-02-23
PROP-00081,Soweto,House,332.9,3.0,2,1988.0,36.0,1,1,2,1.92,2254000.0,8600.0,6770.8,4.58,-6.22,2020-09-12
PROP-01654,Cape Town CBD,Apartment,71.0,3.0,2,2023.0,1.0,0,0,2,2.76,1840000.0,10700.0,25915.49,6.98,-3.82,2022-01-07
PROP-01555,Cape Town CBD,House,195.2,4.0,2,2014.0,10.0,1,1,1,1.6,3655000.0,22600.0,18724.39,7.42,-3.38,2022-07-28
PROP-00542,Sandton,Commercial,213.1,3.0,2,2010.0,14.0,0,0,2,0.32,5921000.0,37500.0,27785.08,7.6,-3.2,2019-09-23
PROP-01610,Pretoria East,Commercial,354.3,1.0,1,1999.0,25.0,1,0,2,4.41,3926000.0,19400.0,11081.0,5.93,-4.87,2023-02-09
PROP-00984,Bloemfontein,House,217.8,3.0,2,2010.0,14.0,1,0,2,2.29,1775000.0,8000.0,8149.68,5.41,-5.39,2023-03-14
PROP-00166,Midrand,Apartment,94.5,1.0,1,2017.0,7.0,0,0,3,2.33,923000.0,4300.0,9767.2,5.59,-5.21,2023-10-13
PROP-00249,Waterfront,Apartment,109.9,2.0,1,1967.0,57.0,0,0,2,3.66,3915000.0,18300.0,35623.29,5.61,-5.19,2020-03-08
PROP-00447,Soweto,House,241.7,4.0,2,2013.0,11.0,0,0,3,4.7,1159000.0,9200.0,4795.2,9.53,-1.27,2022-07-11
PROP-01757,Pretoria East,Apartment,69.3,3.0,2,2011.0,13.0,0,0,2,2.83,612000.0,4200.0,8831.17,8.24,-2.56,2021-02-16
PROP-00859,Port Elizabeth,Duplex,218.5,3.0,3,2012.0,12.0,1,0,2,3.27,1809000.0,10100.0,8279.18,6.7,-4.1,2020-02-15
PROP-01222,Cape Town CBD,Duplex,214.9,2.0,1,2022.0,2.0,1,0,2,2.9,4538000.0,25100.0,21116.8,6.64,-4.16,2021-03-21
PROP-00098,Port Elizabeth,House,264.6,4.0,3,2008.0,16.0,1,0,2,3.16,1855000.0,12800.0,7010.58,8.28,-2.52,2022-11-17
PROP-01994,Fourways,House,248.5,3.0,2,2008.0,16.0,0,0,1,0.23,3133000.0,17000.0,12607.65,6.51,-4.29,2022-06-10
PROP-00738,Durban North,Commercial,450.6,2.0,1,2014.0,10.0,1,0,2,3.71,6293000.0,22800.0,13965.82,4.35,-6.45,2021-09-06
PROP-01812,Cape Town CBD,House,341.9,4.0,2,1983.0,41.0,0,0,2,1.14,7718000.0,33100.0,22573.85,5.15,-5.65,2023-07-19
PROP-00103,Rosebank,House,257.2,5.0,4,1988.0,36.0,1,0,3,2.96,4789000.0,20900.0,18619.75,5.24,-5.56,2022-09-29
PROP-00435,Rosebank,Apartment,54.5,1.0,1,2015.0,9.0,0,0,2,4.2,1107000.0,7300.0,20311.93,7.91,-2.89,2023-04-12
PROP-00075,Fourways,House,341.5,2.0,1,2001.0,23.0,1,0,2,4.33,3993000.0,21600.0,11692.53,6.49,-4.31,2020-08-10
PROP-01810,Cape Town CBD,Apartment,158.0,0.0,1,1995.0,29.0,0,0,3,0.73,2576000.0,13900.0,16303.8,6.48,-4.32,2023-05-17
PROP-01212,Fourways,Apartment,119.8,3.0,2,2023.0,1.0,0,0,2,4.32,1536000.0,9900.0,12821.37,7.73,-3.07,2022-10-06
PROP-00919,Menlyn,House,311.8,2.0,1,2014.0,10.0,1,0,1,1.67,3452000.0,16300.0,11071.2,5.67,-5.13,2022-03-11
PROP-01728,Midrand,Apartment,95.0,2.0,1,1972.0,52.0,0,0,3,1.45,792000.0,5300.0,8336.84,8.03,-2.77,2022-04-12
PROP-01687,Waterfront,House,300.3,3.0,2,2021.0,3.0,0,1,3,3.37,13535000.0,86200.0,45071.6,7.64,-3.16,2021-07-24
PROP-01691,Pretoria East,Apartment,115.7,2.0,2,2011.0,13.0,0,0,2,1.57,1263000.0,5500.0,10916.16,5.23,-5.57,2021-01-15
PROP-00763,Port Elizabeth,Apartment,117.4,3.0,2,2018.0,6.0,0,0,2,0.9,1061000.0,5800.0,9037.48,6.56,-4.24,2022-04-06
PROP-00990,Menlyn,House,240.8,4.0,3,2010.0,14.0,1,0,2,4.99,2513000.0,19400.0,10436.05,9.26,-1.54,2020-07-03
PROP-00389,Durban North,Duplex,205.9,2.0,1,1978.0,46.0,1,1,2,3.58,2380000.0,10200.0,11559.01,5.14,-5.66,2020-10-08
PROP-00236,Durban North,Apartment,69.6,2.0,1,2007.0,17.0,0,0,2,3.71,1057000.0,5000.0,15186.78,5.68,-5.12,2022-07-27
PROP-01765,Soweto,Apartment,65.1,1.0,1,1996.0,28.0,0,0,2,2.87,377000.0,2500.0,5791.09,7.96,-2.84,2019-12-06
PROP-00268,Rosebank,Apartment,130.5,1.0,1,2023.0,1.0,0,0,2,3.31,2227000.0,11100.0,17065.13,5.98,-4.82,2024-02-07
PROP-01321,Fourways,Commercial,391.1,1.0,1,2020.0,4.0,1,0,3,4.7,4690000.0,30200.0,11991.82,7.73,-3.07,2021-12-08
PROP-00118,Waterfront,Apartment,96.7,2.0,1,2020.0,4.0,0,0,1,0.52,4189000.0,19100.0,43319.54,5.47,-5.33,2020-07-18
PROP-01621,Pretoria East,Apartment,114.9,1.0,1,2017.0,7.0,0,0,1,1.64,1169000.0,7200.0,10174.06,7.39,-3.41,2020-08-19
PROP-00674,Sandton,Commercial,333.4,2.0,2,1998.0,26.0,0,0,2,0.16,9977000.0,41900.0,29925.01,5.04,-5.76,2021-07-30
PROP-00250,Waterfront,Apartment,116.3,1.0,1,2015.0,9.0,0,0,1,1.02,4860000.0,21600.0,41788.48,5.33,-5.47,2020-08-13
PROP-01466,Waterfront,Townhouse,104.0,4.0,3,1984.0,40.0,1,0,2,4.03,4915000.0,24900.0,47259.62,6.08,-4.72,2019-07-16
PROP-00095,Midrand,Apartment,142.0,2.0,1,1984.0,40.0,0,0,2,1.09,1150000.0,6300.0,8098.59,6.57,-4.23,2020-03-08
PROP-00034,Midrand,House,391.0,3.0,2,2014.0,10.0,1,0,2,0.58,4254000.0,17100.0,10879.8,4.82,-5.98,2024-01-08
PROP-01478,Umhlanga,Townhouse,185.9,5.0,3,2019.0,5.0,0,0,2,3.09,2791000.0,14500.0,15013.45,6.23,-4.57,2021-06-17
PROP-01684,Cape Town CBD,Apartment,70.7,3.0,2,2015.0,9.0,0,0,3,0.39,1626000.0,10300.0,22998.59,7.6,-3.2,2020-04-03
PROP-00449,Soweto,Townhouse,176.7,3.0,2,2016.0,8.0,0,0,2,0.53,857000.0,6300.0,4850.03,8.82,-1.98,2023-05-22
PROP-00717,Cape Town CBD,Townhouse,152.2,2.0,2,2001.0,23.0,1,0,2,1.3,2895000.0,14300.0,19021.02,5.93,-4.87,2021-06-02
PROP-01306,Fourways,Duplex,176.8,3.0,2,1999.0,25.0,1,0,3,3.78,2136000.0,13400.0,12081.45,7.53,-3.27,2023-05-12
PROP-01532,Stellenbosch,House,303.7,2.0,2,2009.0,15.0,1,1,3,4.13,4509000.0,21800.0,14846.89,5.8,-5.0,2022-11-07
PROP-00001,Umhlanga,Apartment,158.8,0.0,1,2015.0,9.0,0,0,2,0.86,2111000.0,12400.0,13293.45,7.05,-3.75,2023-03-02
PROP-01388,Bloemfontein,Commercial,408.6,2.0,2,2022.0,2.0,1,0,2,4.52,2881000.0,17100.0,7050.91,7.12,-3.68,2020-08-15
PROP-01102,Stellenbosch,Commercial,177.9,2.0,1,1988.0,36.0,0,0,2,4.22,3993000.0,18400.0,22445.19,5.53,-5.27,2022-06-13
PROP-01109,Bloemfontein,House,334.0,4.0,2,2018.0,6.0,0,0,3,2.39,2715000.0,13000.0,8128.74,5.75,-5.05,2020-06-05
PROP-01269,Waterfront,House,257.2,4.0,3,1998.0,26.0,1,1,1,1.74,12068000.0,52200.0,46920.68,5.19,-5.61,2019-10-02
PROP-00083,Fourways,House,290.4,4.0,3,1981.0,43.0,1,0,2,2.71,3343000.0,16300.0,11511.71,5.85,-4.95,2022-04-17
PROP-01300,Fourways,House,291.3,4.0,2,2023.0,1.0,0,1,3,3.12,3998000.0,19400.0,13724.68,5.82,-4.98,2021-08-04
PROP-00677,Pretoria East,House,178.1,3.0,2,2009.0,15.0,0,0,2,0.28,2376000.0,10600.0,13340.82,5.35,-5.45,2022-03-12
PROP-01464,Port Elizabeth,Townhouse,162.5,4.0,3,1993.0,31.0,1,0,1,3.9,1447000.0,7000.0,8904.62,5.81,-4.99,2021-04-07
PROP-01047,Durban North,Apartment,104.4,1.0,1,2012.0,12.0,0,0,3,0.36,1565000.0,5300.0,14990.42,4.06,-6.74,2020-05-05
PROP-00771,Rosebank,Townhouse,180.6,4.0,2,2000.0,24.0,1,0,2,1.78,3544000.0,18600.0,19623.48,6.3,-4.5,2019-07-01
PROP-01226,Port Elizabeth,House,268.1,2.0,1,2020.0,4.0,1,0,3,3.71,1939000.0,11400.0,7232.38,7.06,-3.74,2021-05-18
PROP-01418,Durban North,Apartment,86.4,2.0,1,1995.0,29.0,0,0,3,4.78,1060000.0,5100.0,12268.52,5.77,-5.03,2023-07-22
PROP-01595,Pretoria East,House,286.6,4.0,3,2018.0,6.0,1,0,3,0.71,3759000.0,16500.0,13115.84,5.27,-5.53,2021-10-05
PROP-01503,Waterfront,House,296.2,5.0,3,1996.0,28.0,1,0,2,4.31,10255000.0,52100.0,34621.88,6.1,-4.7,2019-07-16
PROP-00405,Menlyn,Apartment,94.1,1.0,1,1989.0,35.0,0,0,1,1.42,1000000.0,4700.0,10626.99,5.64,-5.16,2023-07-24
PROP-01745,Waterfront,Duplex,247.6,4.0,3,2022.0,2.0,1,0,2,4.2,10014000.0,52500.0,40444.26,6.29,-4.51,2019-12-25
PROP-01310,Menlyn,Townhouse,184.2,4.0,3,1999.0,25.0,0,0,2,2.57,2113000.0,11600.0,11471.23,6.59,-4.21,2023-04-21
PROP-01352,Pretoria East,Apartment,125.9,3.0,2,2005.0,19.0,0,0,2,1.94,1167000.0,8000.0,9269.26,8.23,-2.57,2022-11-21
PROP-00105,Stellenbosch,Townhouse,194.4,4.0,2,2014.0,10.0,1,0,2,2.92,2961000.0,18400.0,15231.48,7.46,-3.34,2022-11-21
PROP-00689,Umhlanga,House,353.7,3.0,2,1984.0,40.0,0,1,2,3.78,5136000.0,26600.0,14520.78,6.21,-4.59,2019-08-03
PROP-01317,Stellenbosch,Townhouse,168.0,2.0,1,2018.0,6.0,1,0,1,0.21,2593000.0,12300.0,15434.52,5.69,-5.11,2023-12-28
PROP-00827,Cape Town CBD,Commercial,375.8,2.0,2,1983.0,41.0,1,0,1,3.93,8330000.0,29300.0,22166.05,4.22,-6.58,2021-08-10
PROP-00063,Sandton,House,294.1,3.0,2,2023.0,1.0,0,0,3,3.18,6953000.0,44800.0,23641.62,7.73,-3.07,2020-11-05
PROP-00853,Bloemfontein,House,279.2,4.0,2,1976.0,48.0,1,0,3,2.24,1669000.0,9900.0,5977.79,7.12,-3.68,2021-01-08
PROP-01365,Durban North,Apartment,140.7,3.0,2,1999.0,25.0,0,0,1,2.11,1578000.0,7500.0,11215.35,5.7,-5.1,2020-04-09
PROP-00224,Sandton,House,157.5,3.0,2,1984.0,40.0,1,0,2,2.79,3914000.0,21600.0,24850.79,6.62,-4.18,2023-03-06
PROP-00146,Pretoria East,Apartment,127.4,1.0,1,1986.0,38.0,0,0,1,1.2,980000.0,4600.0,7692.31,5.63,-5.17,2023-01-27
PROP-01089,Umhlanga,Commercial,286.9,1.0,1,2013.0,11.0,0,0,2,2.93,5289000.0,26000.0,18434.99,5.9,-4.9,2022-08-18
PROP-00374,Pretoria East,House,284.8,4.0,2,1968.0,56.0,1,1,1,1.85,2305000.0,13500.0,8093.4,7.03,-3.77,2020-08-07
PROP-01433,Soweto,Duplex,174.1,4.0,2,2018.0,6.0,0,0,3,0.95,966000.0,5200.0,5548.54,6.46,-4.34,2021-01-11
PROP-01143,Khayelitsha,Duplex,150.1,5.0,3,2004.0,20.0,1,1,3,3.47,837000.0,3800.0,5576.28,5.45,-5.35,2020-03-13
PROP-01845,Bloemfontein,Apartment,154.9,2.0,1,2016.0,8.0,0,0,3,1.1,1144000.0,5400.0,7385.41,5.66,-5.14,2019-12-26
PROP-01962,Stellenbosch,House,300.2,4.0,2,2019.0,5.0,1,0,3,2.92,6267000.0,23200.0,20876.08,4.44,-6.36,2023-09-21
PROP-01616,Fourways,Townhouse,211.6,4.0,3,2023.0,1.0,1,0,2,2.27,3799000.0,15000.0,17953.69,4.74,-6.06,2021-02-15
PROP-01282,Fourways,Apartment,99.1,3.0,2,1984.0,40.0,0,0,3,3.39,1226000.0,7900.0,12371.34,7.73,-3.07,2020-07-30
PROP-00010,Pretoria East,House,338.4,3.0,2,1978.0,46.0,1,0,2,0.67,3168000.0,15600.0,9361.7,5.91,-4.89,2023-03-30
PROP-00450,Menlyn,Duplex,122.5,3.0,2,1993.0,31.0,1,0,1,4.41,1499000.0,7100.0,12236.73,5.68,-5.12,2019-09-02
PROP-00709,Bloemfontein,Apartment,157.6,0.0,1,1998.0,26.0,0,0,1,4.56,668000.0,4300.0,4238.58,7.72,-3.08,2022-04-29
PROP-00256,Sandton,Apartment,68.1,1.0,1,1998.0,26.0,0,0,2,3.57,1475000.0,10300.0,21659.32,8.38,-2.42,2022-01-04
PROP-00883,Cape Town CBD,Commercial,464.9,4.0,2,1997.0,27.0,1,0,3,1.27,9285000.0,48500.0,19972.04,6.27,-4.53,2021-03-12
PROP-00390,Midrand,House,399.0,6.0,3,1974.0,50.0,1,0,3,3.05,4578000.0,17100.0,11473.68,4.48,-6.32,2023-12-01
PROP-00909,Durban North,House,182.5,3.0,2,1991.0,33.0,1,0,2,4.55,2598000.0,10000.0,14235.62,4.62,-6.18,2021-03-08
PROP-00925,Stellenbosch,Apartment,110.5,2.0,1,1989.0,35.0,0,0,2,0.4,1921000.0,6100.0,17384.62,3.81,-6.99,2020-03-21
PROP-01720,Sandton,Townhouse,192.2,4.0,2,2007.0,17.0,1,0,3,0.64,5366000.0,23800.0,27918.83,5.32,-5.48,2020-05-26
PROP-01243,Sandton,House,440.7,5.0,4,2016.0,8.0,1,0,2,3.29,11815000.0,48700.0,26809.62,4.95,-5.85,2020-10-17
PROP-00461,Waterfront,House,323.3,3.0,2,2004.0,20.0,1,0,2,4.2,13649000.0,70500.0,42217.75,6.2,-4.6,2020-06-23
PROP-01281,Rosebank,Apartment,87.6,3.0,2,2022.0,2.0,0,0,2,2.25,1806000.0,10400.0,20616.44,6.91,-3.89,2023-06-25
PROP-01717,Sandton,Townhouse,134.8,4.0,3,2002.0,22.0,0,0,2,3.16,3278000.0,15300.0,24317.51,5.6,-5.2,2020-04-10
PROP-01169,Menlyn,House,268.2,3.0,2,1984.0,40.0,1,0,3,0.72,3797000.0,15500.0,14157.35,4.9,-5.9,2020-02-05
PROP-00959,Midrand,House,325.4,4.0,3,2022.0,2.0,1,1,2,4.74,3696000.0,18500.0,11358.33,6.01,-4.79,2021-11-15
PROP-00502,Cape Town CBD,House,298.2,3.0,2,2004.0,20.0,1,0,2,4.9,7128000.0,33000.0,23903.42,5.56,-5.24,2023-11-15
PROP-00740,Bloemfontein,Commercial,542.6,2.0,1,1977.0,47.0,1,0,3,3.27,2843000.0,15800.0,5239.59,6.67,-4.13,2023-03-01
PROP-01869,Durban North,Townhouse,187.2,3.0,2,2002.0,22.0,1,0,2,3.81,2424000.0,11100.0,12948.72,5.5,-5.3,2019-12-23
PROP-00732,Fourways,Commercial,214.2,1.0,1,2021.0,3.0,1,0,1,3.57,3445000.0,17100.0,16083.1,5.96,-4.84,2022-03-04
PROP-00540,Stellenbosch,Duplex,198.9,4.0,3,2010.0,14.0,1,0,2,2.92,2977000.0,15400.0,14967.32,6.21,-4.59,2021-05-08
PROP-01202,Rosebank,House,413.9,3.0,2,1993.0,31.0,0,0,2,0.25,8014000.0,27300.0,19362.16,4.09,-6.71,2019-06-06
PROP-00698,Fourways,Townhouse,147.1,3.0,2,2023.0,1.0,1,0,3,0.51,2371000.0,13100.0,16118.29,6.63,-4.17,2022-07-15
PROP-01405,Port Elizabeth,House,376.6,3.0,2,2023.0,1.0,1,0,3,0.72,3120000.0,16900.0,8284.65,6.5,-4.3,2021-08-23
PROP-01623,Sandton,House,260.6,3.0,2,2010.0,14.0,1,0,2,4.63,5471000.0,36100.0,20993.86,7.92,-2.88,2022-10-14
PROP-01146,Waterfront,Townhouse,107.1,2.0,1,2002.0,22.0,0,0,2,4.06,4249000.0,28300.0,39673.2,7.99,-2.81,2022-09-23
PROP-01032,Khayelitsha,House,373.3,4.0,3,1989.0,35.0,0,0,1,0.53,1536000.0,6600.0,4114.65,5.16,-5.64,2021-12-15
PROP-00373,Fourways,Apartment,129.3,1.0,1,1992.0,32.0,0,0,1,3.37,1303000.0,6400.0,10077.34,5.89,-4.91,2021-09-22
PROP-00668,Menlyn,Commercial,520.4,1.0,1,2014.0,10.0,0,0,3,2.69,5392000.0,30800.0,10361.26,6.85,-3.95,2022-11-29
PROP-01607,Fourways,Duplex,204.5,4.0,2,1971.0,53.0,1,1,1,0.73,2523000.0,10500.0,12337.41,4.99,-5.81,2022-09-27
PROP-00358,Fourways,Apartment,125.8,3.0,2,1996.0,28.0,0,0,2,3.89,1524000.0,8300.0,12114.47,6.54,-4.26,2023-11-30
PROP-00968,Fourways,Commercial,351.9,2.0,2,1995.0,29.0,1,0,2,4.23,4500000.0,24000.0,12787.72,6.4,-4.4,2020-04-01
PROP-00784,Umhlanga,House,399.0,3.0,2,2007.0,17.0,1,0,2,2.76,5846000.0,26700.0,14651.63,5.48,-5.32,2023-07-20
PROP-00736,Fourways,Apartment,76.2,2.0,2,2012.0,12.0,0,0,2,4.16,925000.0,6200.0,12139.11,8.04,-2.76,2020-12-28
PROP-01036,Port Elizabeth,Apartment,59.9,2.0,1,2009.0,15.0,0,0,2,1.17,632000.0,2800.0,10550.92,5.32,-5.48,2020-06-20
PROP-00971,Soweto,Duplex,122.5,5.0,3,2023.0,1.0,0,1,2,1.59,861000.0,5200.0,7028.57,7.25,-3.55,2023-05-10
PROP-01539,Umhlanga,House,215.4,2.0,1,1972.0,52.0,1,0,2,4.53,2709000.0,15000.0,12576.6,6.64,-4.16,2022-06-10
PROP-01556,Stellenbosch,House,306.8,4.0,3,2012.0,12.0,0,0,3,1.53,5355000.0,20000.0,17454.37,4.48,-6.32,2021-02-04
PROP-01538,Cape Town CBD,Apartment,89.3,1.0,1,2012.0,12.0,0,0,3,4.2,2027000.0,10100.0,22698.77,5.98,-4.82,2020-10-07
PROP-01362,Sandton,Apartment,118.7,2.0,2,2006.0,18.0,0,0,2,0.51,2940000.0,15600.0,24768.32,6.37,-4.43,2023-10-14
PROP-01612,Menlyn,Commercial,179.1,1.0,1,2014.0,10.0,0,0,3,3.11,1719000.0,15500.0,9597.99,10.82,0.02,2022-01-05
PROP-01657,Menlyn,Apartment,119.9,1.0,1,1975.0,49.0,0,0,2,3.28,980000.0,6100.0,8173.48,7.47,-3.33,2022-09-23
PROP-01253,Port Elizabeth,Townhouse,158.3,5.0,3,2009.0,15.0,1,0,1,4.75,1183000.0,7900.0,7473.15,8.01,-2.79,2020-04-11
PROP-01710,Soweto,Commercial,430.0,4.0,3,2020.0,4.0,1,0,3,4.84,2740000.0,16500.0,6372.09,7.23,-3.57,2020-09-08
PROP-01732,Stellenbosch,Apartment,90.5,0.0,1,1966.0,58.0,0,0,1,4.85,909000.0,6300.0,10044.2,8.32,-2.48,2021-06-01
PROP-01237,Khayelitsha,Apartment,112.8,3.0,2,2015.0,9.0,0,0,3,1.34,422000.0,3000.0,3741.13,8.53,-2.27,2019-11-19
PROP-00886,Soweto,House,235.8,3.0,2,1977.0,47.0,1,0,3,4.31,986000.0,7100.0,4181.51,8.64,-2.16,2019-12-07
PROP-00080,Stellenbosch,House,166.3,5.0,3,2017.0,7.0,1,1,3,0.5,4488000.0,17900.0,26987.37,4.79,-6.01,2020-08-28
PROP-01173,Durban North,House,253.8,3.0,2,2001.0,23.0,0,1,2,1.78,4002000.0,14800.0,15768.32,4.44,-6.36,2022-05-15
PROP-00815,Sandton,House,194.6,3.0,2,2002.0,22.0,1,1,2,3.22,5274000.0,30500.0,27101.75,6.94,-3.86,2020-08-27
PROP-01967,Sandton,House,271.8,2.0,1,1984.0,40.0,1,1,2,0.48,6897000.0,26600.0,25375.28,4.63,-6.17,2020-04-05
PROP-00672,Soweto,Apartment,86.1,1.0,1,2006.0,18.0,0,0,2,3.33,350000.0,2500.0,4065.04,8.57,-2.23,2019-10-19
PROP-01546,Bloemfontein,House,308.0,3.0,2,2017.0,7.0,1,0,2,1.84,2520000.0,11200.0,8181.82,5.33,-5.47,2023-06-08
PROP-00058,Cape Town CBD,Apartment,72.7,1.0,1,2014.0,10.0,0,0,3,4.13,1438000.0,9600.0,19779.92,8.01,-2.79,2019-11-23
PROP-00134,Sandton,Townhouse,169.4,2.0,2,1995.0,29.0,1,0,2,4.86,3422000.0,20100.0,20200.71,7.05,-3.75,2021-02-10
PROP-01141,Fourways,Townhouse,167.3,4.0,2,2019.0,5.0,1,0,1,2.07,2510000.0,12900.0,15002.99,6.17,-4.63,2020-01-12
PROP-00934,Midrand,Apartment,108.7,1.0,1,2018.0,6.0,0,0,3,2.3,1356000.0,6500.0,12474.7,5.75,-5.05,2020-12-24
PROP-01777,Khayelitsha,Townhouse,150.7,5.0,4,2000.0,24.0,1,0,1,4.57,546000.0,4000.0,3623.09,8.79,-2.01,2022-05-01
PROP-00824,Durban North,Apartment,73.7,0.0,1,2022.0,2.0,0,0,2,1.75,820000.0,4900.0,11126.19,7.17,-3.63,2022-02-23
PROP-01215,Stellenbosch,Apartment,99.2,4.0,3,2005.0,19.0,0,0,2,2.08,2150000.0,8700.0,21673.39,4.86,-5.94,2019-09-22
PROP-00505,Sandton,House,173.6,6.0,4,2013.0,11.0,0,0,1,1.21,4375000.0,29200.0,25201.61,8.01,-2.79,2021-04-12
PROP-01926,Menlyn,Commercial,427.3,2.0,2,1999.0,25.0,0,0,1,0.99,4301000.0,24700.0,10065.53,6.89,-3.91,2021-03-25
PROP-00348,Port Elizabeth,Apartment,107.9,2.0,1,2021.0,3.0,0,0,3,4.82,835000.0,4600.0,7738.65,6.61,-4.19,2022-01-30
PROP-00387,Pretoria East,House,359.2,5.0,3,2002.0,22.0,0,0,1,1.69,3884000.0,18400.0,10812.92,5.68,-5.12,2022-07-26
PROP-01025,Sandton,Duplex,122.4,3.0,2,2008.0,16.0,1,1,2,2.73,3022000.0,17200.0,24689.54,6.83,-3.97,2020-04-11
PROP-00895,Waterfront,Commercial,357.0,3.0,2,2022.0,2.0,1,0,3,1.27,19888000.0,78700.0,55708.68,4.75,-6.05,2021-07-21
PROP-00829,Khayelitsha,House,374.0,6.0,3,2021.0,3.0,1,0,3,2.77,1956000.0,10200.0,5229.95,6.26,-4.54,2023-08-19
PROP-01913,Khayelitsha,Duplex,215.9,4.0,2,1990.0,34.0,0,0,3,3.61,927000.0,4600.0,4293.65,5.95,-4.85,2023-11-08
PROP-00476,Pretoria East,House,202.8,3.0,2,1989.0,35.0,1,0,1,0.96,2569000.0,12100.0,12667.65,5.65,-5.15,2023-05-15
PROP-01833,Menlyn,Commercial,174.9,1.0,1,2007.0,17.0,0,0,2,3.39,2359000.0,14700.0,13487.71,7.48,-3.32,2022-08-13
PROP-00596,Fourways,House,270.9,3.0,2,1999.0,25.0,1,0,2,2.92,3575000.0,15600.0,13196.75,5.24,-5.56,2020-02-06
PROP-01791,Midrand,Apartment,116.2,2.0,1,2019.0,5.0,0,0,3,1.8,1428000.0,6900.0,12289.16,5.8,-5.0,2020-08-13
PROP-00653,Khayelitsha,House,294.2,3.0,2,2007.0,17.0,1,1,2,0.91,1271000.0,7200.0,4320.19,6.8,-4.0,2021-04-25
PROP-00173,Menlyn,Apartment,123.0,1.0,1,2007.0,17.0,0,0,2,0.5,1105000.0,6800.0,8983.74,7.38,-3.42,2021-05-16
PROP-01150,Khayelitsha,Apartment,107.9,2.0,1,2002.0,22.0,0,0,3,2.54,486000.0,3000.0,4504.17,7.41,-3.39,2020-08-03
PROP-00039,Cape Town CBD,Apartment,114.0,2.0,1,2016.0,8.0,0,0,3,3.15,2991000.0,15800.0,26236.84,6.34,-4.46,2020-08-22
PROP-00714,Soweto,Townhouse,160.2,2.0,1,1998.0,26.0,1,0,2,1.27,819000.0,3900.0,5112.36,5.71,-5.09,2020-03-18
PROP-00091,Fourways,Apartment,92.0,2.0,1,1982.0,42.0,0,0,2,1.51,925000.0,6200.0,10054.35,8.04,-2.76,2022-03-06
PROP-01957,Umhlanga,Apartment,48.5,3.0,2,1996.0,28.0,0,0,2,2.03,893000.0,4900.0,18412.37,6.58,-4.22,2021-12-19
PROP-01206,Fourways,Commercial,303.7,1.0,1,2015.0,9.0,0,0,2,3.84,3747000.0,23700.0,12337.83,7.59,-3.21,2023-02-02
PROP-00876,Midrand,House,290.6,3.0,2,2010.0,14.0,0,0,1,4.05,2483000.0,15300.0,8544.39,7.39,-3.41,2023-07-15
PROP-01363,Stellenbosch,House,394.0,3.0,2,2018.0,6.0,1,1,3,2.41,6136000.0,27000.0,15573.6,5.28,-5.52,2023-08-10
PROP-01910,Port Elizabeth,Apartment,118.5,2.0,2,1990.0,34.0,0,0,3,4.97,804000.0,3500.0,6784.81,5.22,-5.58,2024-02-29
PROP-01094,Durban North,House,192.6,5.0,4,2008.0,16.0,0,0,1,3.98,2310000.0,14300.0,11993.77,7.43,-3.37,2022-03-22
PROP-01156,Waterfront,House,239.6,3.0,2,2006.0,18.0,1,0,2,2.57,10911000.0,50200.0,45538.4,5.52,-5.28,2023-05-03
PROP-01376,Durban North,House,369.2,4.0,3,2020.0,4.0,1,1,1,4.35,4568000.0,24600.0,12372.7,6.46,-4.34,2022-03-04
PROP-01979,Soweto,Duplex,218.8,4.0,3,2013.0,11.0,1,0,1,4.7,942000.0,7000.0,4305.3,8.92,-1.88,2021-11-04
